Class,hand_x1,hand_y1,hand_z1,hand_x2,hand_y2,hand_z2,hand_x3,hand_y3,hand_z3,hand_x4,hand_y4,hand_z4,hand_x5,hand_y5,hand_z5,hand_x6,hand_y6,hand_z6,hand_x7,hand_y7,hand_z7,hand_x8,hand_y8,hand_z8,hand_x9,hand_y9,hand_z9,hand_x10,hand_y10,hand_z10,hand_x11,hand_y11,hand_z11,hand_x12,hand_y12,hand_z12,hand_x13,hand_y13,hand_z13,hand_x14,hand_y14,hand_z14,hand_x15,hand_y15,hand_z15,hand_x16,hand_y16,hand_z16,hand_x17,hand_y17,hand_z17,hand_x18,hand_y18,hand_z18,hand_x19,hand_y19,hand_z19,hand_x20,hand_y20,hand_z20,hand_x21,hand_y21,hand_z21
a,0.2800673544406891,0.7279632687568665,-3.588810102428397e-07,0.33648866415023804,0.6980352401733398,-0.016493644565343857,0.3814086318016052,0.6172559857368469,-0.018985893577337265,0.3971768915653229,0.5467568635940552,-0.02235262282192707,0.40942955017089844,0.4859760105609894,-0.023814210668206215,0.3619009852409363,0.5479282736778259,0.0006897378480061889,0.3789138197898865,0.5238697528839111,-0.024594148620963097,0.36136311292648315,0.5808020234107971,-0.038526784628629684,0.34561675786972046,0.6322556138038635,-0.041009970009326935,0.3276887834072113,0.537505567073822,0.002509018173441291,0.3432767391204834,0.5290288329124451,-0.025754829868674278,0.32274872064590454,0.6006949543952942,-0.03196176141500473,0.30827319622039795,0.6575407385826111,-0.026608053594827652,0.2920365631580353,0.536143958568573,-0.0006188737461343408,0.3063226342201233,0.5334023833274841,-0.028492579236626625,0.2926710844039917,0.6041843295097351,-0.024131404235959053,0.2840856611728668,0.6553270220756531,-0.010865517891943455,0.2557384967803955,0.5404930114746094,-0.004904589615762234,0.2716508209705353,0.5273436903953552,-0.02100321277976036,0.26792067289352417,0.5784445405006409,-0.013973889872431755,0.26276740431785583,0.613966703414917,-0.0017204241594299674
a,0.28074905276298523,0.7290430665016174,-3.4797218972926203e-07,0.337146520614624,0.6978857517242432,-0.015452933497726917,0.38199058175086975,0.616093635559082,-0.017407959327101707,0.39778298139572144,0.5465465188026428,-0.020690444856882095,0.41005200147628784,0.48699048161506653,-0.022025709971785545,0.3605635166168213,0.5478343367576599,0.002863825298845768,0.3789380192756653,0.5240068435668945,-0.022637808695435524,0.3622992932796478,0.5804917216300964,-0.03705085441470146,0.3472948670387268,0.6316753029823303,-0.039845775812864304,0.3263354003429413,0.5386565923690796,0.003808719804510474,0.3438396751880646,0.5290865302085876,-0.024325447157025337,0.32409220933914185,0.6004967093467712,-0.03070644475519657,0.3098706603050232,0.6568717360496521,-0.02552177757024765,0.2908383905887604,0.5385245084762573,-0.0003194624441675842,0.30642083287239075,0.5344918966293335,-0.027807677164673805,0.2934156358242035,0.6047565937042236,-0.023327436298131943,0.2847347557544708,0.6552639007568359,-0.01014684047549963,0.254810094833374,0.544590950012207,-0.00565616600215435,0.27122962474823,0.5284925103187561,-0.021010324358940125,0.26837417483329773,0.5773202180862427,-0.013697856105864048,0.2636507749557495,0.6121930480003357,-0.0015258663333952427
a,0.2799307405948639,0.7287524342536926,-3.461065603005409e-07,0.3368443548679352,0.6984182000160217,-0.016253812238574028,0.3818333148956299,0.6172793507575989,-0.01845581643283367,0.3970721364021301,0.5467246174812317,-0.021723425015807152,0.4090214669704437,0.4867570996284485,-0.02297314442694187,0.36042773723602295,0.5496482849121094,0.0015984372003003955,0.3785873353481293,0.523618757724762,-0.02391047030687332,0.36147981882095337,0.5801733136177063,-0.037935640662908554,0.3461625576019287,0.6314653754234314,-0.040455322712659836,0.3262959420681,0.5398578643798828,0.003236274002119899,0.34346309304237366,0.5298529863357544,-0.02568044327199459,0.32312583923339844,0.6015663146972656,-0.032031357288360596,0.3085518181324005,0.658148467540741,-0.02661832422018051,0.290872186422348,0.5384514331817627,-0.0001845594815677032,0.30643412470817566,0.5343025922775269,-0.028465216979384422,0.29302045702934265,0.6051769852638245,-0.024049462750554085,0.2842729389667511,0.6565374135971069,-0.010660561732947826,0.25439223647117615,0.5425240397453308,-0.004795474465936422,0.2715040445327759,0.5296804308891296,-0.020963016897439957,0.2680946886539459,0.5806489586830139,-0.014076772145926952,0.263123095035553,0.6161697506904602,-0.0019755654502660036
a,0.27961230278015137,0.7298640012741089,-3.4643858271010686e-07,0.33621326088905334,0.6998640298843384,-0.01618538238108158,0.38155004382133484,0.617931067943573,-0.01828131079673767,0.3970698118209839,0.5472575426101685,-0.021478885784745216,0.4090667963027954,0.48718079924583435,-0.02262473665177822,0.3599126935005188,0.5504497289657593,0.001696205697953701,0.3782430589199066,0.5239012837409973,-0.023933710530400276,0.3616742491722107,0.5804240703582764,-0.03797145187854767,0.3467771112918854,0.6318545341491699,-0.040447939187288284,0.3256053328514099,0.5408480763435364,0.003180695930495858,0.3433229327201843,0.5300720930099487,-0.025690997019410133,0.32329463958740234,0.6020188927650452,-0.03190849721431732,0.3089609146118164,0.6585370302200317,-0.02640315145254135,0.29022711515426636,0.5396414399147034,-0.0004331936070229858,0.30622485280036926,0.5344423651695251,-0.028530821204185486,0.2930905520915985,0.6054093241691589,-0.023929519578814507,0.2845630943775177,0.6565977334976196,-0.010498852469027042,0.25397366285324097,0.5441718697547913,-0.005284596234560013,0.27123504877090454,0.5301429033279419,-0.021319691091775894,0.2681708037853241,0.5806801319122314,-0.014380465261638165,0.26360970735549927,0.6161573529243469,-0.002313546370714903
a,0.27985435724258423,0.7303342223167419,-3.5272728382551577e-07,0.336026668548584,0.7000263333320618,-0.016438106074929237,0.38132244348526,0.6189056634902954,-0.018859630450606346,0.39707332849502563,0.5483828186988831,-0.022332802414894104,0.4091673791408539,0.48825207352638245,-0.023784130811691284,0.36039113998413086,0.5501840710639954,0.001180885941721499,0.37823158502578735,0.524167001247406,-0.02485308051109314,0.36166873574256897,0.5808840394020081,-0.03933578357100487,0.3467044234275818,0.6329621076583862,-0.042030610144138336,0.32591870427131653,0.5404666066169739,0.002690267749130726,0.3425697982311249,0.5304577350616455,-0.02638617344200611,0.32265692949295044,0.602458655834198,-0.03291919827461243,0.3084283173084259,0.6595299243927002,-0.027588948607444763,0.29054951667785645,0.5394006371498108,-0.0008893519407138228,0.3052881062030792,0.535005509853363,-0.028958754613995552,0.2921242117881775,0.6058194637298584,-0.02437535673379898,0.2836455702781677,0.6566739082336426,-0.010950377210974693,0.2545177638530731,0.5442047715187073,-0.005735435057431459,0.27057400345802307,0.5296119451522827,-0.021485576406121254,0.26662901043891907,0.5793742537498474,-0.014237649738788605,0.2612273097038269,0.6138433218002319,-0.0019511505961418152
a,0.27990758419036865,0.7301248908042908,-3.522213205542357e-07,0.33621746301651,0.6998415589332581,-0.01655888371169567,0.3815608322620392,0.6184715032577515,-0.018944712355732918,0.3971272110939026,0.5478388071060181,-0.022350763902068138,0.4091290235519409,0.48784032464027405,-0.023704679682850838,0.3602915406227112,0.5499165654182434,0.0012429881608113647,0.37835124135017395,0.5243114233016968,-0.02478337101638317,0.3615669012069702,0.5811014175415039,-0.039178501814603806,0.34654101729393005,0.6329002976417542,-0.041844792664051056,0.3258041739463806,0.5403399467468262,0.00278944312594831,0.34277817606925964,0.5303868055343628,-0.02638670988380909,0.3225662112236023,0.6024750471115112,-0.032817211002111435,0.30822885036468506,0.6593714952468872,-0.02738441340625286,0.29041770100593567,0.5393609404563904,-0.0007957265479490161,0.30546849966049194,0.5350022912025452,-0.029038676992058754,0.2920297384262085,0.6059606671333313,-0.024362999945878983,0.2834697365760803,0.6567739248275757,-0.010829444043338299,0.254409521818161,0.5441838502883911,-0.005648339167237282,0.2707219123840332,0.5299354791641235,-0.021481916308403015,0.26655563712120056,0.5799801349639893,-0.01421012170612812,0.2610507309436798,0.6143490672111511,-0.00190777110401541
a,0.2808750569820404,0.7319591045379639,-3.5072662285529077e-07,0.3371126353740692,0.6991323828697205,-0.015312766656279564,0.3812563419342041,0.6184427738189697,-0.017487505450844765,0.396675169467926,0.5494372248649597,-0.020972589030861855,0.40836918354034424,0.48977527022361755,-0.022601835429668427,0.3600272238254547,0.550334632396698,0.002363399602472782,0.3777846693992615,0.5268562436103821,-0.023328643292188644,0.3612311780452728,0.582857608795166,-0.03797169774770737,0.34621524810791016,0.6341008543968201,-0.0408601239323616,0.32572928071022034,0.5405071377754211,0.003312693675979972,0.34235432744026184,0.5325003862380981,-0.025174571201205254,0.3225492537021637,0.6033517122268677,-0.03179213032126427,0.30846038460731506,0.6597388386726379,-0.026664411649107933,0.29034680128097534,0.539723813533783,-0.0007124894764274359,0.3055990934371948,0.5371435880661011,-0.028551047667860985,0.2924828827381134,0.6072885990142822,-0.024153927341103554,0.284178763628006,0.6577163934707642,-0.010835899040102959,0.2544391453266144,0.5452789664268494,-0.005897359922528267,0.27148672938346863,0.5306184887886047,-0.021517138928174973,0.2679297626018524,0.580217182636261,-0.01409590058028698,0.26267218589782715,0.6150493025779724,-0.0016418970189988613
a,0.2800968587398529,0.7314618825912476,-3.530427079567744e-07,0.33599933981895447,0.7003293037414551,-0.016458872705698013,0.3811591565608978,0.6199838519096375,-0.019097767770290375,0.397935152053833,0.5503785014152527,-0.02262246608734131,0.408774733543396,0.48966163396835327,-0.024194587022066116,0.3611913323402405,0.549115002155304,0.0006771275075152516,0.3787147104740143,0.5275378823280334,-0.024844178929924965,0.36098963022232056,0.5845047831535339,-0.039209574460983276,0.3455003499984741,0.6355119943618774,-0.042041849344968796,0.32711413502693176,0.538089394569397,0.0023502104450017214,0.3426586389541626,0.5329324007034302,-0.026199311017990112,0.3225710391998291,0.6044217348098755,-0.03277182579040527,0.30881109833717346,0.6612924337387085,-0.027638351544737816,0.2914711833000183,0.5368627905845642,-0.000900055980309844,0.3053399622440338,0.5377169847488403,-0.02870119921863079,0.29227015376091003,0.6081501841545105,-0.02436966449022293,0.2843394875526428,0.6590225696563721,-0.011147065088152885,0.2553189992904663,0.541644811630249,-0.0053880359046161175,0.2710159122943878,0.5309776663780212,-0.021299421787261963,0.26729434728622437,0.5815121531486511,-0.014207614585757256,0.26245832443237305,0.6163777112960815,-0.0019017867743968964
a,0.2804258167743683,0.7318920493125916,-3.5582453961069405e-07,0.33625757694244385,0.7007831335067749,-0.016366681084036827,0.38120782375335693,0.61935955286026,-0.019050532951951027,0.3968086540699005,0.5492274761199951,-0.022645479068160057,0.4093497395515442,0.48935574293136597,-0.02424105443060398,0.3610104024410248,0.54827481508255,0.0005901522235944867,0.37869298458099365,0.5273154973983765,-0.025220993906259537,0.36139631271362305,0.5846715569496155,-0.039643775671720505,0.34599971771240234,0.6361463069915771,-0.04243502393364906,0.3266395926475525,0.5378690361976624,0.0020312464330345392,0.3427986204624176,0.5332205891609192,-0.026415159925818443,0.32290229201316833,0.6051730513572693,-0.03266042843461037,0.30896010994911194,0.6618406772613525,-0.027360405772924423,0.2909580171108246,0.5374761819839478,-0.0015177761670202017,0.30540645122528076,0.5383965373039246,-0.029225580394268036,0.2924402952194214,0.6089367270469666,-0.024516481906175613,0.2843056917190552,0.6591612696647644,-0.011127184145152569,0.25483787059783936,0.5434726476669312,-0.006312549579888582,0.27102211117744446,0.5313488841056824,-0.021895617246627808,0.26712900400161743,0.5812439322471619,-0.014424164779484272,0.2617734372615814,0.6152406334877014,-0.0019780872389674187
a,0.28068050742149353,0.7319024801254272,-3.4634535950317513e-07,0.3368077874183655,0.7000942230224609,-0.016781345009803772,0.3813292980194092,0.6196788549423218,-0.019609389826655388,0.39745110273361206,0.5499244928359985,-0.02332688868045807,0.4091433584690094,0.48949190974235535,-0.025136660784482956,0.3604190945625305,0.549013614654541,0.000882656779140234,0.3781164586544037,0.5277408361434937,-0.025273101404309273,0.36078405380249023,0.5850092172622681,-0.04023946821689606,0.34506043791770935,0.6365209817886353,-0.043352846056222916,0.3264181315898895,0.5379926562309265,0.002645116997882724,0.3422333598136902,0.533464789390564,-0.026420479640364647,0.3221941590309143,0.6052557826042175,-0.033366817981004715,0.3079743981361389,0.6620830297470093,-0.028360046446323395,0.2908678352832794,0.5368602275848389,-0.0006131264381110668,0.30511748790740967,0.537738561630249,-0.02899044007062912,0.2920452356338501,0.6083583831787109,-0.024889936670660973,0.2837820053100586,0.6591551899909973,-0.011627739295363426,0.2545029819011688,0.5419149994850159,-0.005124852526932955,0.2703057527542114,0.5322381854057312,-0.021679753437638283,0.26717981696128845,0.5838636159896851,-0.014890983700752258,0.2626669406890869,0.6192582249641418,-0.0026116161607205868
a,0.2802545726299286,0.730941891670227,-3.4719164432317484e-07,0.33647334575653076,0.7001764178276062,-0.01695564016699791,0.3815980553627014,0.6197937726974487,-0.01974744349718094,0.3980201780796051,0.5501643419265747,-0.023299694061279297,0.40908071398735046,0.4894275665283203,-0.024913858622312546,0.3604844808578491,0.5486701726913452,0.0006520182359963655,0.3784768581390381,0.5276108980178833,-0.024990549311041832,0.36094242334365845,0.584923505783081,-0.039552684873342514,0.3452271819114685,0.6361596584320068,-0.04250700771808624,0.3266448974609375,0.53721684217453,0.0026969504542648792,0.3426659405231476,0.5338295102119446,-0.026030516251921654,0.3223838210105896,0.6054772734642029,-0.03286522254347801,0.30815237760543823,0.6617671847343445,-0.027905160561203957,0.29115790128707886,0.5357663035392761,-0.0002040342806139961,0.30578023195266724,0.5368775725364685,-0.028324611485004425,0.2923986613750458,0.607764482498169,-0.02411685138940811,0.28398576378822327,0.6586737632751465,-0.010918828658759594,0.2549964487552643,0.5404638051986694,-0.004360804799944162,0.27128514647483826,0.531400740146637,-0.020922992378473282,0.2675723731517792,0.5833896994590759,-0.014147336594760418,0.2626417875289917,0.6189693212509155,-0.0019092535367235541
a,0.28041067719459534,0.7308217883110046,-3.4995511555280245e-07,0.3364628255367279,0.7004680633544922,-0.016986321657896042,0.38149651885032654,0.619778573513031,-0.019797401502728462,0.3975217640399933,0.5498518347740173,-0.02335629053413868,0.40902456641197205,0.4893415868282318,-0.02494915947318077,0.3607533574104309,0.5481492877006531,0.00028094410663470626,0.37862926721572876,0.5272416472434998,-0.02563573606312275,0.36109423637390137,0.5848472714424133,-0.040254611521959305,0.34544241428375244,0.6362213492393494,-0.04319697991013527,0.32670629024505615,0.536851704120636,0.002222134033218026,0.3428126871585846,0.533313512802124,-0.026636647060513496,0.32261818647384644,0.6052172780036926,-0.033290326595306396,0.30843693017959595,0.6617058515548706,-0.02816692367196083,0.29111993312835693,0.5357739925384521,-0.000813633727375418,0.3057481050491333,0.5376706719398499,-0.02917196974158287,0.29235023260116577,0.6086936593055725,-0.024900278076529503,0.2839629054069519,0.6593772172927856,-0.011601896956562996,0.25490885972976685,0.5409135222434998,-0.005096907261759043,0.27125900983810425,0.5318624973297119,-0.021762564778327942,0.26739302277565,0.5837797522544861,-0.014947409741580486,0.262294739484787,0.6189507842063904,-0.002689332701265812
